Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
04/01/2008,2.703,2.703,2.6668,2.6835,-0.0356,,522,1354,0,17,0
03/01/2008,2.7309,2.7454,2.7023,2.7191,-0.0213,,216,1277,0,0,150
02/01/2008,2.655,2.7441,2.6545,2.7404,0.091,,249,1220,0,0,0
31/12/2007,2.636,2.6673,2.6226,2.6494,0.0206,,135,1190,0,0,0
28/12/2007,2.6978,2.6994,2.6875,2.637,-0.0433,,17,3365,0,0,0
27/12/2007,2.645,2.6959,2.645,2.6803,0.0391,,304,2830,0,0,500
26/12/2007,2.6271,2.6762,2.6271,2.6412,0.0465,,135,2815,0,0,164
24/12/2007,2.6228,2.6228,2.5685,2.5947,-0.0144,,134,2704,0,0,0
21/12/2007,2.5943,2.6433,2.5934,2.6091,0.0196,,505,3095,0,0,0
20/12/2007,2.6104,2.6211,2.5868,2.5895,-0.0084,,222,3077,0,0,250
19/12/2007,2.5565,2.624,2.5508,2.5979,0.0425,,229,3025,0,0,0
18/12/2007,2.6156,2.6436,2.5365,2.5554,-0.0425,,366,2956,0,0,50
17/12/2007,2.6129,2.6129,2.5835,2.5979,-0.01,,154,3041,0,0,100
14/12/2007,2.6415,2.6425,2.603,2.6079,-0.0068,,350,2977,0,0,0
13/12/2007,2.659,2.6684,2.6111,2.6147,-0.0285,,500,3014,0,0,0
12/12/2007,2.5532,2.6552,2.5434,2.6432,0.1202,,435,3032,0,0,0
11/12/2007,2.4834,2.5313,2.4788,2.523,0.0456,,328,2929,0,0,0
10/12/2007,2.4984,2.535,2.4627,2.4774,-0.0273,,532,2869,0,0,400
07/12/2007,2.524,2.5253,2.4775,2.5047,-0.0403,,230,2895,0,0,0
06/12/2007,2.473,2.5449,2.4698,2.545,0.0557,,303,2899,0,0,100
05/12/2007,2.5469,2.5493,2.4872,2.4893,-0.0225,,155,2961,0,0,0
04/12/2007,2.5086,2.5134,2.489,2.5118,0.0007,,231,2716,0,0,201
03/12/2007,2.5328,2.5328,2.4628,2.5111,-0.0039,,138,2864,0,0,0
30/11/2007,2.535,2.5652,2.5115,2.515,-0.0641,,278,3067,0,0,300
29/11/2007,2.5771,2.5771,2.5771,2.5771,0.0033,,0,5353,0,0,0
28/11/2007,2.66,2.6766,2.5682,2.5738,-0.0796,,224,5037,0,0,1000
27/11/2007,2.6659,2.6735,2.6525,2.6534,-0.0532,,187,4495,0,0,520
26/11/2007,2.7036,2.7153,2.67,2.7066,0.0024,,385,4242,0,0,1475
23/11/2007,2.6984,2.7165,2.696,2.7042,0.029,,61,3657,0,0,2000
22/11/2007,2.6752,2.6752,2.6752,2.6752,-0.0122,,,3653,,,
21/11/2007,2.6921,2.7144,2.6742,2.6874,-0.0027,,156,4247,0,0,0
20/11/2007,2.6006,2.6836,2.6006,2.6901,0.0859,,271,4061,0,0,271
19/11/2007,2.6135,2.6135,2.5721,2.6042,0.0171,,330,3984,0,0,100
16/11/2007,2.5831,2.611,2.5831,2.5871,0.0284,,131,3973,0,0,0
15/11/2007,2.5724,2.5724,2.5368,2.5587,-0.0147,,177,3954,0,0,100
14/11/2007,2.532,2.5786,2.5287,2.5734,0.0713,,202,3985,0,0,100
13/11/2007,2.5688,2.5688,2.4904,2.5021,-0.08,,285,4044,0,100,300
12/11/2007,2.5936,2.5977,2.5622,2.5821,-0.0367,,477,3901,0,0,100
09/11/2007,2.617,2.6357,2.5946,2.6188,0.013,,297,4236,0,0,0
08/11/2007,2.6097,2.6588,2.5984,2.6058,-0.0117,,511,3992,0,0,100
07/11/2007,2.6328,2.6328,2.5782,2.6175,0.0097,,288,3752,0,0,103
06/11/2007,2.5713,2.6198,2.5713,2.6078,0.0639,,325,4009,0,0,300
05/11/2007,2.5466,2.588,2.5327,2.5439,-0.0298,,249,3902,0,0,0
02/11/2007,2.5238,2.5738,2.5239,2.5737,0.0614,,116,3848,0,0,0
01/11/2007,2.543,2.5464,2.4753,2.5123,-0.017,,296,3797,0,0,0
31/10/2007,2.471,2.5355,2.471,2.5293,0.0875,,80,3895,0,0,609
30/10/2007,2.445,2.445,2.4367,2.4246,-0.04,,14,748,0,0,0
29/10/2007,2.4523,2.4703,2.4335,2.4646,0.0321,,60,720,0,0,0
26/10/2007,2.4275,2.4325,2.4076,2.4325,0.0241,,96,713,0,0,0
25/10/2007,2.3676,2.409,2.3535,2.4084,0.0664,,143,692,0,0,0
24/10/2007,2.3032,2.3512,2.3028,2.342,0.0422,,60,875,0,0,0
23/10/2007,2.3265,2.3265,2.2951,2.2998,-0.0111,,110,875,0,0,0
22/10/2007,2.2944,2.3416,2.2934,2.3109,-0.0197,,121,823,0,0,0
19/10/2007,2.358,2.358,2.2826,2.3306,-0.0187,,224,775,0,0,0
18/10/2007,2.3177,2.3502,2.3177,2.3493,0.0304,,73,769,0,0,0
17/10/2007,2.3365,2.3472,2.313,2.3189,-0.0198,,130,746,0,0,0
16/10/2007,2.3198,2.3385,2.2954,2.3387,0.0315,,126,695,0,0,0
15/10/2007,2.2602,2.3095,2.2602,2.3072,0.0608,,94,681,0,0,0
12/10/2007,2.2453,2.2585,2.2382,2.2464,-0.0009,,85,664,0,0,0
11/10/2007,2.2187,2.2693,2.2187,2.2473,0.0301,,148,811,0,0,0
10/10/2007,2.184,2.2177,2.1759,2.2172,0.0319,,191,770,0,0,0
09/10/2007,2.1534,2.2006,2.1534,2.1853,0.0257,,148,783,0,0,0
08/10/2007,2.217,2.217,2.1475,2.1596,-0.0639,,169,800,0,0,0
05/10/2007,2.226,2.2336,2.211,2.2235,-0.0078,,182,981,0,0,0
04/10/2007,2.1769,2.2372,2.1559,2.2313,0.0526,,238,936,0,0,0
03/10/2007,2.1659,2.1906,2.1514,2.1787,0.0164,,193,907,0,0,0
02/10/2007,2.153,2.1717,2.1477,2.1623,-0.0184,,98,884,0,0,0
01/10/2007,2.2261,2.2352,2.165,2.1807,-0.0449,,73,883,0,0,0
28/09/2007,2.2521,2.2521,2.2521,2.2521,0,,,843,,,
27/09/2007,2.1875,2.2357,2.1873,2.2521,0.0695,,159,843,0,0,0
26/09/2007,2.1986,2.2115,2.1486,2.1826,0.0013,,217,834,0,0,0
25/09/2007,2.2127,2.215,2.1752,2.1813,-0.0493,,191,1009,0,0,0
24/09/2007,2.2462,2.2481,2.2279,2.2306,-0.0256,,145,907,0,0,0
21/09/2007,2.2515,2.2566,2.2355,2.2562,-0.0047,,53,897,0,0,0
20/09/2007,2.2325,2.2622,2.232,2.2609,0.0156,,59,881,0,0,0
19/09/2007,2.2474,2.2523,2.2099,2.2453,0.003,,253,970,0,0,0
18/09/2007,2.2267,2.2549,2.1996,2.2423,0.0136,,232,847,0,0,0
17/09/2007,2.2015,2.2321,2.1967,2.2287,0.0209,,148,783,0,0,0
14/09/2007,2.2077,2.2308,2.2024,2.2078,-0.0112,,98,776,0,0,0
13/09/2007,2.2158,2.235,2.1933,2.219,-0.0001,,202,761,0,0,0
12/09/2007,2.1889,2.2214,2.1785,2.2191,0.0364,,266,1097,0,0,0
11/09/2007,2.187,2.1885,2.157,2.1827,0.0111,,244,939,0,0,70
10/09/2007,2.1413,2.1763,2.1302,2.1716,0.0284,,173,913,0,0,0
07/09/2007,2.1367,2.156,2.124,2.1432,0.0064,,289,781,0,0,0
06/09/2007,2.109,2.1496,2.1034,2.1368,0.0369,,500,763,0,0,0
05/09/2007,2.085,2.1022,2.085,2.0999,0.0204,,195,723,0,0,0
04/09/2007,2.0724,2.0948,2.0629,2.0795,0.0023,,142,725,0,0,0
03/09/2007,2.0713,2.0726,2.0713,2.0772,0.0198,,3,728,0,0,0
31/08/2007,2.0686,2.0686,2.054,2.0574,0.0098,,86,1082,0,0,0
30/08/2007,2.0299,2.0425,2.028,2.0284,-0.0135,,71,1628,0,0,0
29/08/2007,2.0063,2.042,2.0063,2.0419,0.0456,,41,1606,0,0,0
28/08/2007,2.001,2.0157,1.9956,1.9963,-0.0134,,178,1640,0,0,0
27/08/2007,1.9867,2.0122,1.9649,2.0097,0.0125,,96,1775,0,0,0
24/08/2007,1.9559,1.9973,1.9559,1.9972,0.0362,,305,1676,0,0,0
23/08/2007,1.9601,1.964,1.948,1.961,0.0127,,126,1685,0,0,0
22/08/2007,1.959,1.9622,1.9327,1.9483,-0.0037,,107,1781,0,0,0
21/08/2007,1.9721,1.9998,1.9406,1.952,-0.0289,,184,1725,0,0,0
20/08/2007,1.9936,1.9962,1.9536,1.9809,-0.0364,,347,1745,0,0,0
17/08/2007,2.0055,2.0225,1.9837,2.0173,0.0344,,263,1668,0,0,0
16/08/2007,1.9823,2.0041,1.9475,1.9829,-0.044,,374,1660,0,0,0
15/08/2007,1.9945,2.0497,1.9945,2.0269,0.0444,,552,1808,0,105,0
14/08/2007,1.9783,1.9854,1.9541,1.9825,0.016,,310,1800,0,0,320
13/08/2007,1.9886,2.0234,1.9573,1.9665,-0.0047,,579,1719,0,0,0
10/08/2007,1.9713,1.9871,1.9458,1.9712,-0.018,,334,1771,0,0,0
09/08/2007,1.964,1.9916,1.9462,1.9892,0.0224,,401,1848,0,0,0
08/08/2007,1.957,1.9885,1.957,1.9668,0.0027,,571,1783,0,0,0
07/08/2007,1.9447,1.971,1.93,1.9641,0.0248,,554,1567,0,0,0
06/08/2007,2.019,2.019,1.9387,1.9393,-0.0947,,295,1460,0,0,200
03/08/2007,2.0755,2.0756,2.0302,2.034,-0.0406,,421,1439,0,0,0
02/08/2007,2.073,2.0879,2.0545,2.0746,0.0052,,218,1445,0,0,0
01/08/2007,2.1047,2.1146,2.0536,2.0694,-0.0538,,430,1551,0,0,0
31/07/2007,2.0839,2.1274,2.0838,2.1232,0.0401,,722,520,0,0,0
30/07/2007,2.0407,2.048,2.0407,2.0651,-0.008,,9,1351,0,0,0
27/07/2007,2.0399,2.0826,2.0311,2.0731,0.0403,,103,1314,0,0,120
26/07/2007,2.0641,2.0974,2.02,2.0328,-0.0331,,393,1481,0,0,0
25/07/2007,2.042,2.0748,2.0132,2.0659,0.035,,342,1613,0,0,100
24/07/2007,2.0538,2.0538,2.0206,2.0309,-0.0252,,255,1460,0,0,50
23/07/2007,2.0886,2.0925,2.0473,2.0561,-0.0361,,217,1418,0,0,0
20/07/2007,2.1131,2.1172,2.0884,2.0922,-0.0221,,145,1386,0,0,0
19/07/2007,2.107,2.119,2.0937,2.1143,0.0093,,198,1368,0,0,0
18/07/2007,2.0393,2.1048,2.0332,2.105,0.0718,,248,1678,0,0,250
17/07/2007,2.0659,2.0796,2.0256,2.0332,-0.0224,,379,1738,0,0,0
16/07/2007,2.115,2.1202,2.0534,2.0556,-0.055,,360,1860,0,0,200
13/07/2007,2.1062,2.1274,2.1042,2.1106,0.0149,,241,1886,0,0,0
12/07/2007,2.1052,2.1417,2.0809,2.0957,-0.0051,,315,1838,0,0,0
11/07/2007,2.1133,2.1226,2.1001,2.1008,-0.023,,134,1820,0,0,0
10/07/2007,2.0916,2.1289,2.0857,2.1238,0.031,,134,1807,0,0,0
09/07/2007,2.0851,2.1026,2.0844,2.0928,-0.0023,,150,1854,0,0,0
06/07/2007,2.0914,2.0996,2.0914,2.0951,0.0078,,58,1914,0,0,0
05/07/2007,2.0745,2.0947,2.0547,2.0873,0.0192,,206,1841,0,0,0
04/07/2007,2.0681,2.0681,2.0681,2.0681,0.0019,,0,1870,0,0,0
03/07/2007,2.0616,2.0705,2.0576,2.0662,0.0044,,66,1832,0,0,0
02/07/2007,2.0352,2.0682,2.035,2.0618,0.0194,,48,1841,0,0,0
29/06/2007,2.053,2.053,2.0357,2.0424,0.0158,,64,1779,0,0,0
28/06/2007,2.029,2.046,2.025,2.0183,-0.0063,,83,1763,0,0,0
27/06/2007,1.9855,2.0378,1.9768,2.0246,0.0313,,161,1768,0,0,0
26/06/2007,2.0315,2.0315,1.9926,1.9933,-0.0491,,259,2067,0,0,0
25/06/2007,2.0142,2.0601,1.9962,2.0424,0.0044,,588,2029,0,0,0
22/06/2007,2.0218,2.0423,2.0218,2.038,0.0133,,148,2000,0,0,0
21/06/2007,2.0515,2.0673,2.0209,2.0247,-0.0092,,168,1941,0,0,0
20/06/2007,2.0157,2.0348,1.994,2.0339,0.0071,,173,1857,0,0,0
19/06/2007,2.031,2.032,2.016,2.0268,-0.0074,,243,1919,0,0,0
18/06/2007,2.0064,2.042,2.0042,2.0342,0.0236,,187,1835,0,0,0
15/06/2007,2.0023,2.0213,2.0023,2.0106,-0.0055,,89,1855,0,0,0
14/06/2007,1.9766,2.0221,1.9728,2.0161,0.0541,,335,1933,0,0,0
13/06/2007,1.9125,1.9706,1.909,1.962,0.0481,,394,2125,0,0,0
12/06/2007,1.9263,1.9263,1.9002,1.9139,-0.0152,,102,2089,0,0,0
11/06/2007,1.9141,1.9328,1.8902,1.9291,0.0303,,242,1995,0,0,0
08/06/2007,1.967,1.967,1.8972,1.8988,-0.0776,,494,1733,0,0,0
07/06/2007,1.9775,1.9914,1.9681,1.9764,0.0027,,160,1709,0,0,0
06/06/2007,1.9598,1.983,1.9502,1.9737,0.0093,,126,1958,0,0,0
05/06/2007,1.963,1.9814,1.9562,1.9644,-0.0002,,319,2023,0,0,240
04/06/2007,1.9209,1.9816,1.9185,1.9646,0.0418,,569,2522,0,0,251
01/06/2007,1.8867,1.931,1.881,1.9228,0.0397,,426,2432,0,0,300
31/05/2007,1.8662,1.8847,1.8504,1.8831,0.0093,,429,3068,0,0,0
30/05/2007,1.8645,1.8753,1.8627,1.8755,0.0065,,23,2808,0,0,0
29/05/2007,1.915,1.9195,1.865,1.869,-0.0392,,175,2428,0,0,400
28/05/2007,1.9261,1.9261,1.907,1.9082,-0.0309,,23,2428,0,0,0
25/05/2007,1.9425,1.9543,1.9256,1.9391,0.01,,34,2420,0,0,0
24/05/2007,1.941,1.9535,1.9243,1.9291,-0.0032,,266,2396,0,0,0
23/05/2007,1.9135,1.9375,1.9065,1.9323,0.0251,,169,2355,0,0,0
22/05/2007,1.9363,1.9363,1.9075,1.9072,-0.0437,,258,2457,0,0,0
21/05/2007,1.9295,1.9469,1.9066,1.9509,0.0357,,532,2809,0,0,0
18/05/2007,1.9231,1.9303,1.912,1.9152,-0.0215,,187,2835,0,0,0
17/05/2007,1.889,1.9387,1.8795,1.9367,0.0697,,802,2717,0,0,0
16/05/2007,1.8933,1.8956,1.8383,1.867,-0.0232,,722,2803,0,0,0
15/05/2007,1.8685,1.8952,1.8507,1.8902,0.0234,,383,2776,0,0,0
14/05/2007,1.8945,1.8975,1.8644,1.8668,-0.0155,,157,2820,0,0,0
11/05/2007,1.8585,1.8917,1.8585,1.8823,0.0198,,349,2655,0,0,0
10/05/2007,1.827,1.869,1.8255,1.8625,0.0467,,394,2789,0,0,0
09/05/2007,1.8381,1.8381,1.7924,1.8158,-0.0141,,482,2652,0,0,0
08/05/2007,1.81,1.8413,1.8018,1.8299,0.027,,544,2529,0,0,0
07/05/2007,1.8319,1.8319,1.7903,1.8029,-0.028,,366,2630,0,0,0
04/05/2007,1.852,1.8674,1.818,1.8309,-0.0144,,426,2802,0,0,0
03/05/2007,1.8614,1.8614,1.8364,1.8453,-0.0073,,376,2873,0,0,0
02/05/2007,1.888,1.888,1.8327,1.8526,-0.0303,,576,2876,0,0,0
01/05/2007,1.8967,1.9062,1.88,1.8829,-0.0119,,431,3055,0,0,0
30/04/2007,1.9121,1.9182,1.8875,1.8948,-0.0179,,557,1817,0,0,0
27/04/2007,1.875,1.886,1.875,1.9135,0.0244,,128,1704,0,0,0
26/04/2007,1.8886,1.9175,1.8776,1.8891,-0.0124,,162,2116,0,0,0
25/04/2007,1.861,1.9005,1.8595,1.9015,0.0555,,390,2137,0,0,0
24/04/2007,1.8923,1.8942,1.8425,1.846,-0.0483,,317,2152,0,0,0
23/04/2007,1.8357,1.8968,1.8357,1.8943,0.0618,,272,2225,0,0,0
20/04/2007,1.8053,1.833,1.8044,1.8325,0.0267,,50,2243,0,0,0
19/04/2007,1.8079,1.8206,1.7951,1.8058,-0.0008,,188,2317,0,0,0
18/04/2007,1.7885,1.8108,1.765,1.8066,0.0088,,291,2193,0,0,0
17/04/2007,1.8646,1.8748,1.7974,1.7978,-0.0615,,761,2379,0,0,0
16/04/2007,1.9084,1.9101,1.8543,1.8593,-0.0414,,477,2105,0,0,0
13/04/2007,1.9136,1.9215,1.896,1.9007,-0.0054,,393,2091,0,0,0
12/04/2007,1.8671,1.9073,1.8671,1.9061,0.0314,,223,2033,0,0,0
11/04/2007,1.865,1.8874,1.8564,1.8747,0.0186,,323,2010,0,0,0
10/04/2007,1.8216,1.862,1.8205,1.8561,0.0404,,294,1996,0,0,0
09/04/2007,1.849,1.8783,1.8142,1.8157,-0.0452,,344,2304,0,0,0
05/04/2007,1.865,1.8708,1.8426,1.8609,-0.0035,,256,2149,0,0,0
04/04/2007,1.8517,1.8649,1.8228,1.8644,0.0257,,299,2378,0,0,0
03/04/2007,1.8577,1.8577,1.8168,1.8387,-0.0238,,282,2317,0,0,0
02/04/2007,1.8638,1.8802,1.8594,1.8625,-0.0144,,293,2354,0,0,0
30/03/2007,1.8876,1.9039,1.866,1.8769,-0.0014,,390,1568,0,0,0
29/03/2007,1.8772,1.8772,1.8772,1.8772,0.0498,,0,1699,0,0,0
28/03/2007,1.8237,1.8492,1.8237,1.8274,0.041,,16,1696,0,0,0
27/03/2007,1.7701,1.7854,1.7633,1.7864,0.0103,,121,1613,0,0,0
26/03/2007,1.7288,1.7749,1.728,1.7761,0.065,,300,1555,0,0,0
23/03/2007,1.725,1.7345,1.71,1.7111,-0.0069,,43,1758,0,0,0
22/03/2007,1.6899,1.721,1.6757,1.718,0.0534,,282,1573,0,0,0
21/03/2007,1.6735,1.678,1.6582,1.6646,-0.0041,,196,1786,0,0,0
20/03/2007,1.6979,1.702,1.6668,1.6687,-0.0197,,199,1780,0,0,0
19/03/2007,1.6871,1.7055,1.6842,1.6884,-0.0004,,365,1804,0,0,0
16/03/2007,1.6878,1.7353,1.6724,1.6888,0.0003,,456,1695,0,0,0
15/03/2007,1.709,1.7222,1.6872,1.6885,-0.0205,,310,1760,0,0,0
14/03/2007,1.6909,1.7136,1.687,1.709,0.0188,,430,1685,0,0,0
13/03/2007,1.7055,1.7259,1.6835,1.6902,0.0079,,825,1719,0,0,0
12/03/2007,1.6946,1.7091,1.6745,1.6823,-0.0299,,873,1951,0,0,0
09/03/2007,1.7616,1.7616,1.7111,1.7122,-0.0491,,470,1876,0,0,0
08/03/2007,1.7712,1.7762,1.7512,1.7613,-0.0061,,322,1869,0,0,0
07/03/2007,1.7607,1.7755,1.7544,1.7674,0.0201,,560,1925,0,0,0
06/03/2007,1.743,1.751,1.7243,1.7473,0.0225,,308,1863,0,0,0
05/03/2007,1.7558,1.7558,1.7156,1.7248,-0.0434,,310,2045,0,0,0
02/03/2007,1.7784,1.786,1.764,1.7682,-0.0081,,424,2724,0,0,0
01/03/2007,1.7707,1.7942,1.7465,1.7763,-0.0018,,295,2733,0,0,0
28/02/2007,1.7348,1.7777,1.7348,1.7781,0.0076,,501,2182,0,0,0
27/02/2007,1.756,1.756,1.7301,1.7793,0.0231,,114,2660,0,0,0
26/02/2007,1.7595,1.7615,1.7435,1.7562,0.0057,,258,2677,0,0,0
23/02/2007,1.752,1.7609,1.7348,1.7505,0.0255,,321,2879,0,0,0
22/02/2007,1.679,1.7276,1.679,1.725,0.0434,,467,2790,0,0,0
21/02/2007,1.6276,1.6952,1.6276,1.6816,0.0366,,265,2851,0,0,0
20/02/2007,1.6317,1.6442,1.6059,1.645,-0.005,,562,2743,0,0,0
19/02/2007,1.6643,1.6681,1.661,1.65,-0.0234,,80,2732,0,0,0
16/02/2007,1.6265,1.6732,1.6195,1.6734,0.0463,,281,2686,0,0,0
15/02/2007,1.65,1.65,1.6076,1.6271,-0.0112,,314,3083,0,0,0
14/02/2007,1.6766,1.6847,1.625,1.6383,-0.0549,,724,2847,0,0,0
13/02/2007,1.6465,1.6991,1.642,1.6932,0.0478,,506,2649,0,0,0
12/02/2007,1.7049,1.7049,1.6386,1.6454,-0.0797,,420,2664,0,0,0
09/02/2007,1.7333,1.7416,1.7123,1.7251,0.0001,,274,2970,0,0,0
08/02/2007,1.67,1.7282,1.6633,1.725,0.0589,,782,2624,0,0,0
07/02/2007,1.7011,1.7183,1.6577,1.6661,-0.0248,,650,2319,0,0,0
06/02/2007,1.7031,1.7098,1.6777,1.6909,0.0153,,383,2348,0,0,0
05/02/2007,1.6989,1.7161,1.673,1.6756,-0.0084,,184,2281,0,0,0
02/02/2007,1.6673,1.6863,1.6403,1.684,0.0251,,824,2139,0,0,0
01/02/2007,1.67,1.6975,1.6555,1.6589,-0.0249,,885,2442,0,0,0
31/01/2007,1.637,1.6836,1.6245,1.6838,0.038,,641,1102,0,0,0
30/01/2007,1.5564,1.6201,1.5564,1.638,0.0891,,64,1412,0,0,0
29/01/2007,1.5914,1.5915,1.5491,1.5489,-0.0425,,279,1571,0,0,0
26/01/2007,1.5705,1.5895,1.5705,1.5914,0.0423,,105,1625,0,0,0
25/01/2007,1.5881,1.5976,1.5495,1.5491,-0.0348,,654,1558,0,0,0
24/01/2007,1.57,1.6073,1.5426,1.5839,0.0076,,408,1607,0,0,0
23/01/2007,1.5323,1.5776,1.5323,1.5763,0.0679,,336,1600,0,0,0
22/01/2007,1.5317,1.5571,1.5012,1.5084,-0.0051,,669,1563,0,0,0
19/01/2007,1.4801,1.5164,1.4801,1.5135,0.0428,,505,1638,0,0,0
18/01/2007,1.4958,1.5028,1.4537,1.4707,-0.0291,,294,1553,0,0,0
17/01/2007,1.4679,1.5001,1.4679,1.4998,0.0195,,200,1539,0,0,0
16/01/2007,1.4952,1.498,1.4667,1.4803,-0.0222,,406,1464,0,0,0
15/01/2007,1.505,1.505,1.505,1.5025,-0.0011,,2,2781,0,0,0
12/01/2007,1.4977,1.5067,1.4807,1.5036,0.0232,,608,3074,0,0,0
11/01/2007,1.5223,1.5499,1.4835,1.4804,-0.0451,,628,2849,0,0,0
10/01/2007,1.5557,1.5557,1.5185,1.5255,-0.031,,809,2652,0,0,0
09/01/2007,1.5505,1.5678,1.5274,1.5565,-0.0006,,879,3006,0,0,0
08/01/2007,1.5875,1.6004,1.5499,1.5571,-0.0087,,619,2729,0,0,0
05/01/2007,1.5475,1.568,1.5406,1.5658,0.0227,,436,2627,0,0,0
04/01/2007,1.5745,1.5845,1.5449,1.5431,-0.045,,633,2763,0,0,0
03/01/2007,1.629,1.63,1.5807,1.5881,-0.0539,,702,2302,0,0,0
02/01/2007,1.6569,1.6596,1.6287,1.642,-0.0062,,56,2305,0,0,0
29/12/2006,1.64,1.6521,1.636,1.6482,-0.0079,,94,1576,0,0,0
28/12/2006,1.6208,1.6208,1.6122,1.6231,0.0143,,74,2836,0,0,0
27/12/2006,1.6363,1.6363,1.6075,1.6088,-0.0145,,367,2951,0,53,0
26/12/2006,1.6799,1.6812,1.62,1.6233,-0.0587,,235,3123,0,0,0
22/12/2006,1.7155,1.7155,1.6825,1.682,-0.0197,,181,2983,0,0,0
21/12/2006,1.7179,1.7288,1.7022,1.7017,-0.0287,,237,3044,0,0,0
20/12/2006,1.737,1.7511,1.7151,1.7304,0.0117,,330,2914,0,0,0
19/12/2006,1.7146,1.7406,1.7014,1.7187,-0.002,,222,2815,0,0,0
18/12/2006,1.7567,1.7571,1.721,1.7207,-0.061,,371,2884,0,0,0
15/12/2006,1.7869,1.7895,1.7604,1.7817,0.0052,,440,2813,0,0,0
14/12/2006,1.762,1.784,1.7554,1.7765,0.0445,,470,3005,0,0,0
13/12/2006,1.7191,1.7465,1.7154,1.732,0.0096,,594,2735,0,0,0
12/12/2006,1.732,1.7451,1.7107,1.7224,-0.0019,,285,2657,0,0,0
11/12/2006,1.745,1.7516,1.7246,1.7243,-0.033,,442,2805,0,0,0
08/12/2006,1.802,1.8173,1.7572,1.7573,-0.0215,,671,2420,0,0,0
07/12/2006,1.7754,1.7847,1.7708,1.7788,-0.0152,,487,2236,0,0,0
06/12/2006,1.798,1.8157,1.7769,1.794,-0.0043,,645,2366,0,0,0
05/12/2006,1.8252,1.8252,1.7864,1.7983,-0.0106,,571,2245,0,0,0
04/12/2006,1.847,1.847,1.8041,1.8089,-0.0388,,342,2478,0,0,0
01/12/2006,1.8405,1.8494,1.8234,1.8477,-0.0023,,445,2315,0,0,0
30/11/2006,1.8522,1.865,1.8435,1.85,0.0147,,372,1723,0,0,0
